file name	obj status	project	grant	lab	composite	data type	view	cell	localization	rna extract	replicate	data version	dcc accession	date submitted	date unrestricted	GEO sample accession	lab exp ID	bio rep	seq platform	table name	type	md5sum	size	url	line
wgEncodeRikenCageNhekCytosolPamTssHmm.bedRnaElements.gz	replaced - using -1 instead of . to represent missing data	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK	cytosol	longNonPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000346	2011-11-04	2012-08-04	GSM849346	I70	"wgEncodeRikenCageNhekCytosolPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5084; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; labVersion=IDR; type=bedRnaElements; md5sum=a865b900474c1946fbe8e96550b0dbde; size=3.2M"	"wgEncodeRikenCageNhekCytosolPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5084; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; labVersion=IDR; type=bedRnaElements; md5sum=a865b900474c1946fbe8e96550b0dbde; size=3.2M"	"wgEncodeRikenCageNhekCytosolPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5084; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; labVersion=IDR; type=bedRnaElements; md5sum=a865b900474c1946fbe8e96550b0dbde; size=3.2M"	bedRnaElements	a865b900474c1946fbe8e96550b0dbde	3.2M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekCytosolPamTssHmm.bedRnaElements.gz	"wgEncodeRikenCageNhekCytosolPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5084; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; labVersion=IDR; type=bedRnaElements; md5sum=a865b900474c1946fbe8e96550b0dbde; size=3.2M"
wgEncodeRikenCageNhekCytosolPamTssHmmV2.bedRnaElements.gz	NA	"wgEncodeRikenCageNhekCytosolPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; tableName=wgEncodeRikenCageNhekCytosolPamTssHmmV2; type=bedRnaElements; md5sum=3dedb59944d4684ea978ac85e5aecbe9; size=3.2M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK	cytosol	longNonPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000346	2012-02-10	2012-11-10	GSM849346	I70	"wgEncodeRikenCageNhekCytosolPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; tableName=wgEncodeRikenCageNhekCytosolPamTssHmmV2; type=bedRnaElements; md5sum=3dedb59944d4684ea978ac85e5aecbe9; size=3.2M"	"wgEncodeRikenCageNhekCytosolPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; tableName=wgEncodeRikenCageNhekCytosolPamTssHmmV2; type=bedRnaElements; md5sum=3dedb59944d4684ea978ac85e5aecbe9; size=3.2M"	wgEncodeRikenCageNhekCytosolPamTssHmmV2	bedRnaElements	3dedb59944d4684ea978ac85e5aecbe9	3.2M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekCytosolPamTssHmmV2.bedRnaElements.gz	"wgEncodeRikenCageNhekCytosolPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000346; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849346; labExpId=I70; bioRep=gen0155C; tableName=wgEncodeRikenCageNhekCytosolPamTssHmmV2; type=bedRnaElements; md5sum=3dedb59944d4684ea978ac85e5aecbe9; size=3.2M"
wgEncodeRikenCageNhekCytosolPapTssHmm.bedRnaElements.gz	NA	"wgEncodeRikenCageNhekCytosolPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001153; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5610; geoSampleAccession=GSM849366; labExpId=K08,K20; bioRep=027C,028C; labVersion=IDR; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageNhekCytosolPapTssHmm; type=bedRnaElements; md5sum=30acc9c063cd2ea29428b2dd192dd703; size=3.8M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK	cytosol	longPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH001153	2012-02-10	2012-11-10	GSM849366	K08,K20	027C,028C; labVersion=IDR	Illumina_GA2x	wgEncodeRikenCageNhekCytosolPapTssHmm	bedRnaElements	30acc9c063cd2ea29428b2dd192dd703	3.8M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekCytosolPapTssHmm.bedRnaElements.gz	"wgEncodeRikenCageNhekCytosolPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=cytosol; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001153; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5610; geoSampleAccession=GSM849366; labExpId=K08,K20; bioRep=027C,028C; labVersion=IDR; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageNhekCytosolPapTssHmm; type=bedRnaElements; md5sum=30acc9c063cd2ea29428b2dd192dd703; size=3.8M"
wgEncodeRikenCageNhekNucleusPamTssHmm.bedRnaElements.gz	replaced - using -1 instead of . to represent missing data	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK	nucleus	longNonPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000347	2011-11-04	2012-08-04	GSM849347	I71	"wgEncodeRikenCageNhekNucleusPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5088; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; labVersion=IDR; type=bedRnaElements; md5sum=a5e0ef187812b3a05f84f09605d74799; size=6.3M"	"wgEncodeRikenCageNhekNucleusPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5088; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; labVersion=IDR; type=bedRnaElements; md5sum=a5e0ef187812b3a05f84f09605d74799; size=6.3M"	"wgEncodeRikenCageNhekNucleusPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5088; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; labVersion=IDR; type=bedRnaElements; md5sum=a5e0ef187812b3a05f84f09605d74799; size=6.3M"	bedRnaElements	a5e0ef187812b3a05f84f09605d74799	6.3M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekNucleusPamTssHmm.bedRnaElements.gz	"wgEncodeRikenCageNhekNucleusPamTssHmm.bedRnaElements.gz	objStatus=replaced - using -1 instead of . to represent missing data; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2011-11-04; dateUnrestricted=2012-08-04; subId=5088; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; labVersion=IDR; type=bedRnaElements; md5sum=a5e0ef187812b3a05f84f09605d74799; size=6.3M"
wgEncodeRikenCageNhekNucleusPamTssHmmV2.bedRnaElements.gz	NA	"wgEncodeRikenCageNhekNucleusPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; tableName=wgEncodeRikenCageNhekNucleusPamTssHmmV2; type=bedRnaElements; md5sum=9308b023abaf86668128274b2c9d4160; size=6.3M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK	nucleus	longNonPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000347	2012-02-10	2012-11-10	GSM849347	I71	"wgEncodeRikenCageNhekNucleusPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; tableName=wgEncodeRikenCageNhekNucleusPamTssHmmV2; type=bedRnaElements; md5sum=9308b023abaf86668128274b2c9d4160; size=6.3M"	"wgEncodeRikenCageNhekNucleusPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; tableName=wgEncodeRikenCageNhekNucleusPamTssHmmV2; type=bedRnaElements; md5sum=9308b023abaf86668128274b2c9d4160; size=6.3M"	wgEncodeRikenCageNhekNucleusPamTssHmmV2	bedRnaElements	9308b023abaf86668128274b2c9d4160	6.3M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekNucleusPamTssHmmV2.bedRnaElements.gz	"wgEncodeRikenCageNhekNucleusPamTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longNonPolyA; submittedDataVersion=V2 - Repacing . with -1 for missing data; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH000347; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5609; geoSampleAccession=GSM849347; labExpId=I71; bioRep=gen0157N; tableName=wgEncodeRikenCageNhekNucleusPamTssHmmV2; type=bedRnaElements; md5sum=9308b023abaf86668128274b2c9d4160; size=6.3M"
wgEncodeRikenCageNhekNucleusPapTssHmmV2.bedRnaElements.gz	NA	"wgEncodeRikenCageNhekNucleusPapTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longPolyA; submittedDataVersion=V2 - Filtered out the off end of chromosome reads; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001154; dateSubmitted=2011-12-09; dateUnrestricted=2012-09-09; subId=5147; geoSampleAccession=GSM849361; labExpId=K09; bioRep=027N; labVersion=IDR; seqPlatform=Illumina_GA2x; type=bedRnaElements; md5sum=c6bc27fcd20b5adbf1c3c5ff105b2cd9; size=5.8M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK	nucleus	longPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH001154	2011-12-09	2012-09-09	GSM849361	K09	027N; labVersion=IDR	"wgEncodeRikenCageNhekNucleusPapTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longPolyA; submittedDataVersion=V2 - Filtered out the off end of chromosome reads; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001154; dateSubmitted=2011-12-09; dateUnrestricted=2012-09-09; subId=5147; geoSampleAccession=GSM849361; labExpId=K09; bioRep=027N; labVersion=IDR; seqPlatform=Illumina_GA2x; type=bedRnaElements; md5sum=c6bc27fcd20b5adbf1c3c5ff105b2cd9; size=5.8M"	"wgEncodeRikenCageNhekNucleusPapTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longPolyA; submittedDataVersion=V2 - Filtered out the off end of chromosome reads; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001154; dateSubmitted=2011-12-09; dateUnrestricted=2012-09-09; subId=5147; geoSampleAccession=GSM849361; labExpId=K09; bioRep=027N; labVersion=IDR; seqPlatform=Illumina_GA2x; type=bedRnaElements; md5sum=c6bc27fcd20b5adbf1c3c5ff105b2cd9; size=5.8M"	bedRnaElements	c6bc27fcd20b5adbf1c3c5ff105b2cd9	5.8M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekNucleusPapTssHmmV2.bedRnaElements.gz	"wgEncodeRikenCageNhekNucleusPapTssHmmV2.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; localization=nucleus; rnaExtract=longPolyA; submittedDataVersion=V2 - Filtered out the off end of chromosome reads; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001154; dateSubmitted=2011-12-09; dateUnrestricted=2012-09-09; subId=5147; geoSampleAccession=GSM849361; labExpId=K09; bioRep=027N; labVersion=IDR; seqPlatform=Illumina_GA2x; type=bedRnaElements; md5sum=c6bc27fcd20b5adbf1c3c5ff105b2cd9; size=5.8M"
wgEncodeRikenCageNhekNucleusPapTssHmmV3.bedRnaElements.gz	NA	"wgEncodeRikenCageNhekNucleusPapTssHmmV3.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; sex=F; localization=nucleus; rnaExtract=longPolyA; readType=1x36; donorId=4F1155J; submittedDataVersion=V3 - New sample is merged for replicates; dataVersion=ENCODE Jul 2012 Freeze; dccAccession=wgEncodeEH001154; dateSubmitted=2012-07-24; dateUnrestricted=2013-04-24; subId=7560; geoSampleAccession=GSM849361; labExpId=CTig10011,K09; bioRep=028N,027N; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageNhekNucleusPapTssHmmV3; type=bedRnaElements; md5sum=753e2ccd54a46e58196020fac9d71f9b; size=1.6M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEK; sex=F	nucleus	longPolyA	NA	ENCODE Jul 2012 Freeze	wgEncodeEH001154	2012-07-24	2013-04-24	GSM849361	CTig10011,K09	028N,027N	Illumina_GA2x	wgEncodeRikenCageNhekNucleusPapTssHmmV3	bedRnaElements	753e2ccd54a46e58196020fac9d71f9b	1.6M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhekNucleusPapTssHmmV3.bedRnaElements.gz	"wgEncodeRikenCageNhekNucleusPapTssHmmV3.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEK; sex=F; localization=nucleus; rnaExtract=longPolyA; readType=1x36; donorId=4F1155J; submittedDataVersion=V3 - New sample is merged for replicates; dataVersion=ENCODE Jul 2012 Freeze; dccAccession=wgEncodeEH001154; dateSubmitted=2012-07-24; dateUnrestricted=2013-04-24; subId=7560; geoSampleAccession=GSM849361; labExpId=CTig10011,K09; bioRep=028N,027N; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageNhekNucleusPapTssHmmV3; type=bedRnaElements; md5sum=753e2ccd54a46e58196020fac9d71f9b; size=1.6M"
wgEncodeRikenCageNhemfm2CellPapTssHmm.bedRnaElements.gz	NA	"wgEncodeRikenCageNhemfm2CellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEM.f_M2; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=6022001,5071302.2; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002759; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6713; geoSampleAccession=GSM979663; labExpId=CThi10102CTT,CThi10055; bioRep=081WC,082WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageNhemfm2CellPapTssHmm; type=bedRnaElements; md5sum=04bc7b8653648a4d0321c90876d67505; size=1.7M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEM.f_M2	cell	longPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002759	2012-03-30	2012-12-30	GSM979663	CThi10102CTT,CThi10055	081WC,082WC	Illumina_HiSeq_2000	wgEncodeRikenCageNhemfm2CellPapTssHmm	bedRnaElements	04bc7b8653648a4d0321c90876d67505	1.7M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhemfm2CellPapTssHmm.bedRnaElements.gz	"wgEncodeRikenCageNhemfm2CellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEM.f_M2; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=6022001,5071302.2; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002759; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6713; geoSampleAccession=GSM979663; labExpId=CThi10102CTT,CThi10055; bioRep=081WC,082WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageNhemfm2CellPapTssHmm; type=bedRnaElements; md5sum=04bc7b8653648a4d0321c90876d67505; size=1.7M"
wgEncodeRikenCageNhemm2CellPapTssHmm.bedRnaElements.gz	NA	"wgEncodeRikenCageNhemm2CellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEM_M2; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=7012303,7011001.2; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002760; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6743; geoSampleAccession=GSM979649; labExpId=CThi10056,CThi10102GAT; bioRep=083WC,084WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageNhemm2CellPapTssHmm; type=bedRnaElements; md5sum=d1a323a4b8f419721d401ec71c5618e3; size=2.2M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	NHEM_M2	cell	longPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002760	2012-03-30	2012-12-30	GSM979649	CThi10056,CThi10102GAT	083WC,084WC	Illumina_HiSeq_2000	wgEncodeRikenCageNhemm2CellPapTssHmm	bedRnaElements	d1a323a4b8f419721d401ec71c5618e3	2.2M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageNhemm2CellPapTssHmm.bedRnaElements.gz	"wgEncodeRikenCageNhemm2CellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=NHEM_M2; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=7012303,7011001.2; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002760; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6743; geoSampleAccession=GSM979649; labExpId=CThi10056,CThi10102GAT; bioRep=083WC,084WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageNhemm2CellPapTssHmm; type=bedRnaElements; md5sum=d1a323a4b8f419721d401ec71c5618e3; size=2.2M"
wgEncodeRikenCageSkmcCellPapTssHmm.bedRnaElements.gz	NA	"wgEncodeRikenCageSkmcCellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=SkMC; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=9011302,8121902.17; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002764; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6732; geoSampleAccession=GSM979653; labExpId=CThi10030,CThi10031; bioRep=047WC,048WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageSkmcCellPapTssHmm; type=bedRnaElements; md5sum=c87de368abf9533f40ea230bb6b504f7; size=1.9M"	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	SkMC	cell	longPolyA	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002764	2012-03-30	2012-12-30	GSM979653	CThi10030,CThi10031	047WC,048WC	Illumina_HiSeq_2000	wgEncodeRikenCageSkmcCellPapTssHmm	bedRnaElements	c87de368abf9533f40ea230bb6b504f7	1.9M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageSkmcCellPapTssHmm.bedRnaElements.gz	"wgEncodeRikenCageSkmcCellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=SkMC; localization=cell; rnaExtract=longPolyA; readType=1x50; donorId=9011302,8121902.17; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH002764; dateSubmitted=2012-03-30; dateUnrestricted=2012-12-30; subId=6732; geoSampleAccession=GSM979653; labExpId=CThi10030,CThi10031; bioRep=047WC,048WC; seqPlatform=Illumina_HiSeq_2000; tableName=wgEncodeRikenCageSkmcCellPapTssHmm; type=bedRnaElements; md5sum=c87de368abf9533f40ea230bb6b504f7; size=1.9M"
