file name	project	grant	lab	composite	data type	view	cell	localization	rna extract	replicate	data version	dcc accession	date submitted	date unrestricted	GEO sample accession	lab exp ID	bio rep	seq platform	table name	type	md5sum	size	url
"wgEncodeRikenCageHelas3CellPapPlusClustersRep1.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=PlusSignal; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2363; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusClustersRep1; type=bigWig; md5sum=fdd5a24977678434f95070287a48f89a; size=7.4M"	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	HeLa-S3	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001146	2010-09-21	2011-06-21	"wgEncodeRikenCageHelas3CellPapPlusClustersRep1.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=PlusSignal; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2363; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusClustersRep1; type=bigWig; md5sum=fdd5a24977678434f95070287a48f89a; size=7.4M"	J80	011WC	Illumina_GA2x	wgEncodeRikenCageHelas3CellPapPlusClustersRep1	bigWig	fdd5a24977678434f95070287a48f89a	7.4M	"http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapPlusClustersRep1.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=PlusSignal; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2363; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusClustersRep1; type=bigWig; md5sum=fdd5a24977678434f95070287a48f89a; size=7.4M"
"wgEncodeRikenCageHelas3CellPapPlusClustersRep2.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=PlusSignal; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2374; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusClustersRep2; type=bigWig; md5sum=f05df8e18f2f5ad1a406e3349fa3c722; size=5.3M"	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	HeLa-S3	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001146	2010-09-21	2011-06-21	"wgEncodeRikenCageHelas3CellPapPlusClustersRep2.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=PlusSignal; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2374; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusClustersRep2; type=bigWig; md5sum=f05df8e18f2f5ad1a406e3349fa3c722; size=5.3M"	J81	012WC	Illumina_GA2x	wgEncodeRikenCageHelas3CellPapPlusClustersRep2	bigWig	f05df8e18f2f5ad1a406e3349fa3c722	5.3M	"http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapPlusClustersRep2.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=PlusSignal; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2374; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusClustersRep2; type=bigWig; md5sum=f05df8e18f2f5ad1a406e3349fa3c722; size=5.3M"
wgEncodeRikenCageHelas3CellPapPlusSignalRep1.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	HeLa-S3	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001146	2010-09-21	2011-06-21	GSM849342; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusSignalRep1; type=bigWig; md5sum=fdd5a24977678434f95070287a48f89a	J80	011WC	Illumina_GA2x	wgEncodeRikenCageHelas3CellPapPlusSignalRep1	bigWig	fdd5a24977678434f95070287a48f89a	7.4M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapPlusSignalRep1.bigWig
wgEncodeRikenCageHelas3CellPapPlusSignalRep2.bigWig	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	PlusSignal	HeLa-S3	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001146	2010-09-21	2011-06-21	GSM849342; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapPlusSignalRep2; type=bigWig; md5sum=f05df8e18f2f5ad1a406e3349fa3c722	J81	012WC	Illumina_GA2x	wgEncodeRikenCageHelas3CellPapPlusSignalRep2	bigWig	f05df8e18f2f5ad1a406e3349fa3c722	5.3M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapPlusSignalRep2.bigWig
wgEncodeRikenCageHelas3CellPapRawDataRep1.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	HeLa-S3	cell	longPolyA	1	ENCODE Jan 2011 Freeze	wgEncodeEH001146	2010-09-21	2011-06-21	GSM849342; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=01a8d9a661f09a2696d8dc79ed8cdedc	J80	011WC	"wgEncodeRikenCageHelas3CellPapRawDataRep1.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2363; geoSampleAccession=GSM849342; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=01a8d9a661f09a2696d8dc79ed8cdedc; size=814M"	"wgEncodeRikenCageHelas3CellPapRawDataRep1.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=1; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2363; geoSampleAccession=GSM849342; labExpId=J80; bioRep=011WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=01a8d9a661f09a2696d8dc79ed8cdedc; size=814M"	fastq	01a8d9a661f09a2696d8dc79ed8cdedc	814M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapRawDataRep1.fastq.gz
wgEncodeRikenCageHelas3CellPapRawDataRep2.fastq.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	RawData	HeLa-S3	cell	longPolyA	2	ENCODE Jan 2011 Freeze	wgEncodeEH001146	2010-09-21	2011-06-21	GSM849342; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=646c43a96b0cad93f08b7dff0a7aa562	J81	012WC	"wgEncodeRikenCageHelas3CellPapRawDataRep2.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2374; geoSampleAccession=GSM849342; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=646c43a96b0cad93f08b7dff0a7aa562; size=807M"	"wgEncodeRikenCageHelas3CellPapRawDataRep2.fastq.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=RawData; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; replicate=2; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2010-09-21; dateUnrestricted=2011-06-21; subId=2374; geoSampleAccession=GSM849342; labExpId=J81; bioRep=012WC; seqPlatform=Illumina_GA2x; type=fastq; md5sum=646c43a96b0cad93f08b7dff0a7aa562; size=807M"	fastq	646c43a96b0cad93f08b7dff0a7aa562	807M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapRawDataRep2.fastq.gz
wgEncodeRikenCageHelas3CellPapTssGencV7.gtf.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssGencV7	HeLa-S3	cell	"wgEncodeRikenCageHelas3CellPapTssGencV7.gtf.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssGencV7; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2011-07-12; dateUnrestricted=2012-04-12; subId=4504; geoSampleAccession=GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; seqPlatform=Illumina_GA2x; type=gtf; md5sum=b80e83fd659c9c5ca2957c9fec15b1b9; size=3.1M"	"wgEncodeRikenCageHelas3CellPapTssGencV7.gtf.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssGencV7; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2011-07-12; dateUnrestricted=2012-04-12; subId=4504; geoSampleAccession=GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; seqPlatform=Illumina_GA2x; type=gtf; md5sum=b80e83fd659c9c5ca2957c9fec15b1b9; size=3.1M"	ENCODE Mar 2012 Freeze	wgEncodeEH001146	2011-07-12	2012-04-12	GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; seqPlatform=Illumina_GA2x; type=gtf; md5sum=b80e83fd659c9c5ca2957c9fec15b1b9	J80,J81	011WC,012WC	"wgEncodeRikenCageHelas3CellPapTssGencV7.gtf.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssGencV7; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2011-07-12; dateUnrestricted=2012-04-12; subId=4504; geoSampleAccession=GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; seqPlatform=Illumina_GA2x; type=gtf; md5sum=b80e83fd659c9c5ca2957c9fec15b1b9; size=3.1M"	"wgEncodeRikenCageHelas3CellPapTssGencV7.gtf.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssGencV7; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2011-07-12; dateUnrestricted=2012-04-12; subId=4504; geoSampleAccession=GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; seqPlatform=Illumina_GA2x; type=gtf; md5sum=b80e83fd659c9c5ca2957c9fec15b1b9; size=3.1M"	gtf	b80e83fd659c9c5ca2957c9fec15b1b9	3.1M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapTssGencV7.gtf.gz
wgEncodeRikenCageHelas3CellPapTssHmm.bedRnaElements.gz	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	TssHmm	HeLa-S3	cell	"wgEncodeRikenCageHelas3CellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5610; geoSampleAccession=GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; labVersion=IDR; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapTssHmm; type=bedRnaElements; md5sum=3c9fa398b95e4deab207ceba9c866726; size=4.2M"	"wgEncodeRikenCageHelas3CellPapTssHmm.bedRnaElements.gz	project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=TssHmm; cell=HeLa-S3; localization=cell; rnaExtract=longPolyA; dataVersion=ENCODE Mar 2012 Freeze; dccAccession=wgEncodeEH001146; dateSubmitted=2012-02-10; dateUnrestricted=2012-11-10; subId=5610; geoSampleAccession=GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; labVersion=IDR; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapTssHmm; type=bedRnaElements; md5sum=3c9fa398b95e4deab207ceba9c866726; size=4.2M"	ENCODE Mar 2012 Freeze	wgEncodeEH001146	2012-02-10	2012-11-10	GSM849342; labExpId=J80,J81; bioRep=011WC,012WC; labVersion=IDR; seqPlatform=Illumina_GA2x; tableName=wgEncodeRikenCageHelas3CellPapTssHmm; type=bedRnaElements; md5sum=3c9fa398b95e4deab207ceba9c866726	J80,J81	011WC,012WC; labVersion=IDR	Illumina_GA2x	wgEncodeRikenCageHelas3CellPapTssHmm	bedRnaElements	3c9fa398b95e4deab207ceba9c866726	4.2M	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CellPapTssHmm.bedRnaElements.gz
"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bam; md5sum=def431706c70f3d46525988474ed8f89; size=216M"	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	HeLa-S3	cytosol	longNonPolyA	0	ENCODE Jan 2011 Freeze	wgEncodeEH001155	2010-10-29	2011-07-29	"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bam; md5sum=def431706c70f3d46525988474ed8f89; size=216M"	J56	"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bam; md5sum=def431706c70f3d46525988474ed8f89; size=216M"	"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bam; md5sum=def431706c70f3d46525988474ed8f89; size=216M"	wgEncodeRikenCageHelas3CytosolLongnonpolyaAln	bam	def431706c70f3d46525988474ed8f89	216M	"http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bam; md5sum=def431706c70f3d46525988474ed8f89; size=216M"
"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam.bai	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bai; md5sum=edb78dd5e763ce19a68cbe3c47336a31; size=4.0M"	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	Alignments	HeLa-S3	cytosol	longNonPolyA	0	ENCODE Jan 2011 Freeze	wgEncodeEH001155	2010-10-29	2011-07-29	"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam.bai	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bai; md5sum=edb78dd5e763ce19a68cbe3c47336a31; size=4.0M"	J56	"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam.bai	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bai; md5sum=edb78dd5e763ce19a68cbe3c47336a31; size=4.0M"	"wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam.bai	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bai; md5sum=edb78dd5e763ce19a68cbe3c47336a31; size=4.0M"	wgEncodeRikenCageHelas3CytosolLongnonpolyaAln	bai	edb78dd5e763ce19a68cbe3c47336a31	4.0M	"http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CytosolLongnonpolyaAln.bam.bai	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=Alignments; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaAln; type=bai; md5sum=edb78dd5e763ce19a68cbe3c47336a31; size=4.0M"
"wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=MinusSignal; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters; type=bigWig; md5sum=f65ac5a8ff72138a0be9c5ec35237a18; size=1.6M"	wgEncode	Gingeras	RIKEN	wgEncodeRikenCage	Cage	MinusSignal	HeLa-S3	cytosol	longNonPolyA	0	ENCODE Jan 2011 Freeze	wgEncodeEH001155	2010-10-29	2011-07-29	"wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=MinusSignal; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters; type=bigWig; md5sum=f65ac5a8ff72138a0be9c5ec35237a18; size=1.6M"	J56	"wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=MinusSignal; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters; type=bigWig; md5sum=f65ac5a8ff72138a0be9c5ec35237a18; size=1.6M"	"wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=MinusSignal; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters; type=bigWig; md5sum=f65ac5a8ff72138a0be9c5ec35237a18; size=1.6M"	wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters	bigWig	f65ac5a8ff72138a0be9c5ec35237a18	1.6M	"http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeRikenCage/wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters.bigWig	objStatus=renamed; project=wgEncode; grant=Gingeras; lab=RIKEN; composite=wgEncodeRikenCage; dataType=Cage; view=MinusSignal; cell=HeLa-S3; localization=cytosol; rnaExtract=longNonPolyA; replicate=0; dataVersion=ENCODE Jan 2011 Freeze; dccAccession=wgEncodeEH001155; dateSubmitted=2010-10-29; dateUnrestricted=2011-07-29; subId=2784; labExpId=J56; bioRep=Generation 0; tableName=wgEncodeRikenCageHelas3CytosolLongnonpolyaMinusClusters; type=bigWig; md5sum=f65ac5a8ff72138a0be9c5ec35237a18; size=1.6M"
